sep=|
DIPUTACIONES LOCALES
2019/06/03 05:47 (UTC-5)
ACTAS_ESPERADAS|ACTAS_REGISTRADAS|ACTAS_FUERA_CATALOGO|ACTAS_CAPTURADAS|PORCENTAJE_ACTAS_CAPTURADAS|ACTAS_CONTABILIZADAS|PORCENTAJE_ACTAS_CONTABILIZADAS|PORCENTAJE_ACTAS_INCONSISTENCIAS|ACTAS_NO_CONTABILIZADAS|LISTA_NOMINAL_ACTAS_CONTABILIZADAS|TOTAL_VOTOS_C_CS|TOTAL_VOTOS_S_CS|PORCENTAJE_PARTICIPACION_CIUDADANA
2136|2136|0|2136|100.0000|2031|95.0842|23.0337|105|1187254|263005|262598|22.1523

CLAVE_CASILLA|CLAVE_ACTA|ID_ESTADO|ESTADO|ID_DISTRITO|DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|UBICACION_CASILLA|TIPO_ACTA|TOTAL_BOLETAS_SOBRANTES|TOTAL_PERSONAS_VOTARON|TOTAL_REP_PARTIDO_CI_VOTARON|TOTAL_VOTOS_SACADOS|PAN|PRI|PRD|PVEM|PT|MC|MORENA|MAS|CQROO|PESQROO|C_PAN_PRD_PESQROO|C_PAN_PRD|C_PAN_PESQROO|C_PRD_PESQROO|C_PVEM_PT_MORENA|C_PVEM_PT|C_PVEM_MORENA|C_PT_MORENA|CAND_IND_1|CAND_IND_2|CAND_IND_3|NO_REGISTRADOS|NULOS|TOTAL_VOTOS_ASENTADO|TOTAL_VOTOS_CALCULADO|LISTA_NOMINAL|REPRESENTANTES_PP_CI|OBSERVACIONES|CONTABILIZADA|MECANISMOS_TRASLADO|SHA|FECHA_HORA_ACOPIO|FECHA_HORA_CAPTURA|FECHA_HORA_VERIFICACION|ORIGEN|DIGITALIZACION|TIPO_DOCUMENTO
="230170C0100"|230170C010002|23|QUINTANA ROO|1|DISTRITO 1|170|1|C|0|1|2|610|72|5|77|44|6|0|8|2|4|7|4|0|2|0|0|0|0|0|0|0|0|-|-|-|0|0|77|77|667|5||1|F|cc956fadf6bac5c347780e420070af17be82d5430254309acafc77dd3286045b|2019-06-03 00:29:00|2019-06-03 00:56:33|2019-06-03 01:16:50|CATD|ESCANER|ACTA PREP
="230170C0200"|230170C020002|23|QUINTANA ROO|1|DISTRITO 1|170|2|C|0|1|2|604|76|7|83|37|9|1|11|1|6|11|2|1|0|0|0|0|0|0|0|0|0|-|-|-|1|3|83|83|667|7||1|F|598f23561da6409cd12eece14733b08614133f3d078f6e2f0737eddc31edf7ad|2019-06-03 12:56:00|2019-06-03 01:28:14|2019-06-03 01:35:41|CATD|ESCANER|ACTA PREP
="230170C0300"|230170C030002|23|QUINTANA ROO|1|DISTRITO 1|170|3|C|0|1|2|596|87|4|91|54|7|1|5|1|6|10|1|1|1|0|0|0|0|0|0|0|0|-|-|-|0|4|91|91|667|4||1|F|d1ee418ad9ba812c46f9f946f75501a1e7919c352c70cecb02f7a4d5a514cc08|2019-06-03 00:31:00|2019-06-03 00:51:37|2019-06-03 00:57:41|CATD|ESCANER|ACTA PREP
="230177B0100"|230177B010002|23|QUINTANA ROO|1|DISTRITO 1|177|1|B|0|2|2|466|231|1|232|16|42|3|92|11|13|33|1|1|3|1|SIN DATO|SIN DATO|SIN DATO|0|0|0|0|-|-|-|SIN DATO|16|232|232|678|1|ALGUN DATO ILEGIBLE O SIN DATO|1|F|61a9d07da403140b8200aa2c4fa7fcd858bfa3be1b3d94f1562d419d35189c38|2019-06-02 22:11:00|2019-06-02 22:50:30|2019-06-02 22:55:43|CATD|ESCANER|ACTA PREP
="230177C0100"|230177C010002|23|QUINTANA ROO|1|DISTRITO 1|177|1|C|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|-|-|0|0|0|0|678|0|SIN ACTA POR PAQUETE NO ENTREGADO|0|F|||2019-06-03 04:56:05|2019-06-03 04:57:34|CATD|ESCANER|
="230177C0200"|230177C020002|23|QUINTANA ROO|1|DISTRITO 1|177|2|C|0|2|2|512|177|6|185|14|36|0|47|7|17|53|1|0|0|0|1|0|0|0|0|0|0|-|-|-|0|9|185|185|678|6||1|F|28edfb87e294b2fd3cc9ee822e8a7a640b4c3ea1fd7e7a3f93c886ee660fda3b|2019-06-02 19:02:18|2019-06-02 23:51:32|2019-06-02 23:57:58|CASILLA|MOVIL|ACTA PREP
="230177C0300"|230177C030002|23|QUINTANA ROO|1|DISTRITO 1|177|3|C|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|-|-|0|0|0|0|678|0|SIN ACTA POR PAQUETE NO ENTREGADO|0|F|||2019-06-03 04:55:58|2019-06-03 04:57:25|CATD|ESCANER|
="230177C0400"|230177C040002|23|QUINTANA ROO|1|DISTRITO 1|177|4|C|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|-|-|0|0|0|0|677|0|SIN ACTA POR PAQUETE NO ENTREGADO|0|F|||2019-06-03 04:55:51|2019-06-03 04:57:10|CATD|ESCANER|
="230178B0100"|230178B010002|23|QUINTANA ROO|1|DISTRITO 1|178|1|B|0|2|2|472|243|2|243|14|73|7|61|7|12|53|1|SIN DATO|SIN DATO|2|1|SIN DATO|SIN DATO|0|0|0|0|-|-|-|SIN DATO|12|243|243|695|2|ALGUN DATO ILEGIBLE O SIN DATO|1|F|79c3baedb215c2526fe9df1cd1a60521372324d7c113aaceceeec4efc78592d3|2019-06-02 22:11:00|2019-06-02 23:02:41|2019-06-02 23:09:31|CATD|ESCANER|ACTA PREP
="230178C0100"|230178C010002|23|QUINTANA ROO|1|DISTRITO 1|178|1|C|0|2|2|0|0|0|0|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|SIN DATO|0|0|694|0|TODOS ILEGIBLES O SIN DATO|0|F|42152f838afc51a4bdf62a249d4a57246db76761c31ecd4ba1d38f7777cc9458|2019-06-02 10:14:00|2019-06-03 04:46:42|2019-06-03 04:50:39|CATD|ESCANER|ACTA PREP
="230178C0200"|230178C020002|23|QUINTANA ROO|1|DISTRITO 1|178|2|C|0|2|2|505|205|4|190|12|51|8|62|9|6|40|1|0|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|0|0|0|0|-|-|-|2|19|714|211|694|4|ALGUN DATO ILEGIBLE O SIN DATO|1|F|064ec3f7d703401c5490b59ad127a7da22e679b7d1c70c19db596f9081ceaebc|2019-06-02 22:09:00|2019-06-02 22:20:05|2019-06-02 22:32:36|CATD|ESCANER|ACTA PREP
="230179B0100"|230179B010002|23|QUINTANA ROO|1|DISTRITO 1|179|1|B|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|-|-|0|0|0|0|717|0|SIN ACTA POR PAQUETE NO ENTREGADO|0|F|||2019-06-03 04:56:21|2019-06-03 04:57:52|CATD|ESCANER|
="230179C0100"|230179C010002|23|QUINTANA ROO|1|DISTRITO 1|179|1|C|0|2|2|602|131|4|135|16|14|1|49|7|3|27|2|8|1|0|0|0|0|0|0|0|0|-|-|-|0|7|135|135|717|4||1|F|b858f18d07740ffc81847c9f24b69dedfee6a0193db4f843a68891af457714aa|2019-06-02 23:17:00|2019-06-02 23:32:07|2019-06-02 23:36:17|CATD|ESCANER|ACTA PREP
="230179C0200"|230179C020002|23|QUINTANA ROO|1|DISTRITO 1|179|2|C|0|2|2|599|133|5|138|11|13|0|50|13|2|30|2|5|1|12|11|12|1|0|0|0|0|-|-|-|0|11|138|174|717|5||1|F|00bcc4be5330c7dac76086537ceccf4a678a52dd103e3a3506d195c3c7ff3cd6|2019-06-02 23:18:00|2019-06-02 23:33:00|2019-06-02 23:40:03|CATD|ESCANER|ACTA PREP
="230179C0300"|230179C030002|23|QUINTANA ROO|1|DISTRITO 1|179|3|C|0|2|2|569|155|3|158|20|18|4|56|9|4|26|1|4|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|0|0|0|0|-|-|-|1|14|158|158|717|3|ALGUN DATO ILEGIBLE O SIN DATO|1|F|2fbfbecc23fe7ba95a23ef1cee45b357e3a81720805c2b44fa1015a2763c007f|2019-06-02 19:27:35|2019-06-03 00:09:08|2019-06-03 00:16:55|CASILLA|MOVIL|ACTA PREP
="230179C0400"|230179C040002|23|QUINTANA ROO|1|DISTRITO 1|179|4|C|0|2|2|581|149|7|157|11|12|3|57|11|7|34|3|8|3|0|0|0|0|0|0|0|0|-|-|-|0|8|157|157|717|7||1|F|99127631db602292f451c747602c7b50b63ca7e89c92cc1c0dcff5886b40d383|2019-06-02 19:21:04|2019-06-02 22:07:57|2019-06-02 22:14:32|CASILLA|MOVIL|ACTA PREP
="230179C0500"|230179C050002|23|QUINTANA ROO|1|DISTRITO 1|179|5|C|0|2|2|594|137|6|143|8|20|1|44|10|1|29|2|10|2|0|1|0|0|0|0|0|0|-|-|-|1|14|143|143|717|6||1|F|6f5c3adb5fb5f59ffa5b4a3e002365f10eb011c540b041d0eee25defddaa5d94|2019-06-02 19:09:53|2019-06-02 20:10:43|2019-06-02 20:16:19|CASILLA|MOVIL|ACTA PREP
="230179C0600"|230179C060002|23|QUINTANA ROO|1|DISTRITO 1|179|6|C|0|2|2|611|124|SIN DATO|124|21|19|2|33|9|3|22|1|3|1|1|0|0|0|0|0|0|0|-|-|-|1|8|124|124|716|0||1|F|c60a86ce824e0b5072325cfe5749f9684e8e016a6cd9fd339564f267b761b668|2019-06-02 22:21:00|2019-06-02 23:30:09|2019-06-02 23:35:23|CATD|ESCANER|ACTA PREP
="230179C0700"|230179C070002|23|QUINTANA ROO|1|DISTRITO 1|179|7|C|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|-|-|0|0|0|0|716|0|SIN ACTA POR PAQUETE NO ENTREGADO|0|F|||2019-06-03 04:56:12|2019-06-03 04:57:43|CATD|ESCANER|
="230179C0800"|230179C080002|23|QUINTANA ROO|1|DISTRITO 1|179|8|C|0|2|2|601|134|1|135|114|117|0|49|8|4|32|1|2|0|0|0|0|0|0|0|0|0|-|-|-|0|8|135|335|716|1||1|F|95b0742d93669ce9f10eaebc40f5b36dd612caa3aed61f8ab342ae75463c8205|2019-06-02 23:18:00|2019-06-02 23:45:23|2019-06-02 23:50:28|CATD|ESCANER|ACTA PREP
="230179C0900"|230179C090002|23|QUINTANA ROO|1|DISTRITO 1|179|9|C|0|2|2|610|120|6|0|8|8|1|40|11|5|36|2|4|3|0|0|1|0|0|0|0|0|-|-|-|0|7|126|126|716|6||1|F|bf75d50473f7b8276c96394ad294c88b7c9fac3128ce633cbd0b71e7af263136|2019-06-02 23:16:00|2019-06-02 23:40:15|2019-06-02 23:48:59|CATD|ESCANER|ACTA PREP
="230179C1000"|230179C100002|23|QUINTANA ROO|1|DISTRITO 1|179|10|C|0|2|2|594|114|6|120|12|4|1|43|7|3|37|0|6|1|0|0|0|0|0|0|0|0|-|-|-|0|6|120|120|716|6||1|F|ec9c7a73437da6c299380407b2a81790b4b9767cada550634ae407fce54b853d|2019-06-02 23:23:00|2019-06-02 23:37:16|2019-06-02 23:48:02|CATD|ESCANER|ACTA PREP
="230179C1100"|230179C110002|23|QUINTANA ROO|1|DISTRITO 1|179|11|C|0|2|2|607|124|7|131|19|17|2|44|7|4|21|2|4|1|0|0|0|0|0|0|0|0|-|-|-|0|10|131|131|716|7||1|F|5c47f8fca077ca4dd8846f023eada0625cb6ee3af21d70d2e1ba72dec9af6769|2019-06-02 23:11:00|2019-06-02 23:35:17|2019-06-02 23:46:31|CATD|ESCANER|ACTA PREP
="230179C1200"|230179C120002|23|QUINTANA ROO|1|DISTRITO 1|179|12|C|0|2|2|603|129|4|133|12|12|5|55|5|1|24|1|7|1|0|1|0|0|0|0|0|0|-|-|-|1|8|133|133|716|4||1|F|c6e5728e8b89ca7b334e6710e29cccebdf14c449f74d5326d3c722041b3dc745|2019-06-02 23:15:00|2019-06-02 23:36:21|2019-06-02 23:43:58|CATD|ESCANER|ACTA PREP
="230179C1300"|230179C130002|23|QUINTANA ROO|1|DISTRITO 1|179|13|C|0|2|2|610|125|1|126|10|11|6|51|13|5|21|0|4|1|0|0|0|0|0|0|0|0|-|-|-|1|3|126|126|716|1||1|F|b567892515a76d773ca8d772de73da6a1355f987293e1bfbcef64c051484c32c|2019-06-02 23:24:00|2019-06-02 23:38:32|2019-06-02 23:45:38|CATD|ESCANER|ACTA PREP
="230179C1400"|230179C140002|23|QUINTANA ROO|1|DISTRITO 1|179|14|C|0|2|2|614|115|7|122|13|18|0|23|8|2|34|2|9|0|0|0|0|0|0|0|0|0|-|-|-|0|13|122|122|716|7||1|F|0669021bd69fc29e5e98022d54a8fe166b6dc5c67db8d3a857e24a0c696d8a75|2019-06-02 23:21:00|2019-06-02 23:31:11|2019-06-02 23:37:42|CATD|ESCANER|ACTA PREP
="230179C1500"|230179C150002|23|QUINTANA ROO|1|DISTRITO 1|179|15|C|0|2|2|604|132|0|132|11|10|1|46|18|2|26|3|6|2|SIN DATO|SIN DATO|SIN DATO|SIN DATO|0|0|0|0|-|-|-|SIN DATO|SIN DATO|SIN DATO|125|716|0|ALGUN DATO ILEGIBLE O SIN DATO|1|F|612efcc3bb1ee35bf4fecee712a8d654b9f2d2731ca65283db0b85e0a193763c|2019-06-02 23:12:00|2019-06-02 23:31:17|2019-06-02 23:38:47|CATD|ESCANER|ACTA PREP
="230179C1600"|230179C160002|23|QUINTANA ROO|1|DISTRITO 1|179|16|C|0|2|2|595|135|6|141|12|16|2|48|14|6|28|SIN DATO|6|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|0|0|0|0|-|-|-|SIN DATO|9|SIN DATO|141|716|6|ALGUN DATO ILEGIBLE O SIN DATO|1|F|b0bc2104c397b6c7da34d8f6ffe133fef2e4d5c4361fcd392ff384c2eaf70cd4|2019-06-02 23:15:00|2019-06-02 23:49:16|2019-06-02 23:51:44|CATD|ESCANER|ACTA PREP
="230179C1700"|230179C170002|23|QUINTANA ROO|1|DISTRITO 1|179|17|C|0|2|2|607|127|2|129|14|12|1|30|8|4|32|0|13|4|0|0|0|0|0|0|0|0|-|-|-|1|10|129|129|716|2||1|F|71174d245f2750c35cbb77379d0115d58efecaefea6aafdba76e4712062a0cf0|2019-06-02 23:11:00|2019-06-02 23:36:10|2019-06-02 23:41:25|CATD|ESCANER|ACTA PREP
="230252B0100"|230252B010002|23|QUINTANA ROO|1|DISTRITO 1|252|1|B|0|1|2|297|244|3|247|76|100|1|7|1|3|19|0|25|3|3|3|1|0|0|0|0|0|-|-|-|0|5|247|247|524|3||1|F|0ffde9ac9174614ba502b3b50207df32cff8e19fe463c98a2475862d8de48281|2019-06-03 01:46:00|2019-06-03 02:13:27|2019-06-03 02:19:54|CATD|ESCANER|ACTA PREP
="230252C0100"|230252C010002|23|QUINTANA ROO|1|DISTRITO 1|252|1|C|0|1|2|329|212|3|215|59|73|3|8|4|4|30|4|16|2|2|1|0|0|0|0|0|0|-|-|-|0|9|209|215|524|3||1|F|ee47024443a71b92c79304fb0b03058da28ba949aaef762b3b9f0b9bd1f61307|2019-06-03 01:21:00|2019-06-03 02:00:22|2019-06-03 02:22:36|CATD|ESCANER|ACTA PREP
="230253B0100"|230253B010002|23|QUINTANA ROO|1|DISTRITO 1|253|1|B|0|1|2|286|191|3|194|52|65|3|10|5|1|30|1|16|0|1|4|0|0|0|0|0|0|-|-|-|0|6|194|194|460|3||1|F|c03f56332b7195a44cac41b2d7a17080b4bcd053b3e97ca22d3723125a098dc0|2019-06-03 01:51:00|2019-06-03 02:33:57|2019-06-03 02:47:37|CATD|ESCANER|ACTA PREP
="230253C0100"|230253C010002|23|QUINTANA ROO|1|DISTRITO 1|253|1|C|0|1|2|292|178|9|187|52|54|5|12|2|4|29|1|21|2|1|0|0|0|0|0|0|0|-|-|-|0|4|187|187|459|9||1|F|adb3680c21f94a4bd8b4e32ca5c3ce122e6cf12b7617a1f07394a502da981dba|2019-06-03 01:31:00|2019-06-03 02:00:25|2019-06-03 02:08:15|CATD|ESCANER|ACTA PREP
="230253S0100"|230253S010003|23|QUINTANA ROO|1|DISTRITO 1|253|1|S|0|1|3|647|70|0|70|22|22|4|1|1|4|4|0|5|1|1|2|0|1|0|0|0|0|-|-|-|0|2|70|70|0|0||1|F|46ab602670aa04ed5de1ec8530a2156bde3f434e821932c479799f3240a75195|2019-06-03 01:43:00|2019-06-03 04:10:17|2019-06-03 04:19:18|CATD|ESCANER|ACTA PREP
="230254B0100"|230254B010002|23|QUINTANA ROO|1|DISTRITO 1|254|1|B|0|1|2|399|313|2|315|95|97|3|27|1|6|25|1|34|0|3|5|1|0|0|0|0|0|-|-|-|0|17|315|315|694|2||1|F|7790c60d6697dd05a3953903d2f0a69135b5a65150d2f657de64216675e5175a|2019-06-03 01:24:00|2019-06-03 01:40:01|2019-06-03 01:51:51|CATD|ESCANER|ACTA PREP
="230255B0100"|230255B010002|23|QUINTANA ROO|1|DISTRITO 1|255|1|B|0|1|2|365|354|9|362|104|121|4|16|3|11|43|2|30|2|7|2|0|0|0|0|0|0|-|-|-|1|16|362|362|709|9||1|F|4ab1bd4b7e83d1cdc56b0a20363963a3cb7ada0361b59f67d40bf37caa3473bb|2019-06-03 01:41:00|2019-06-03 02:08:41|2019-06-03 02:24:00|CATD|ESCANER|ACTA PREP
="230255C0100"|230255C010002|23|QUINTANA ROO|1|DISTRITO 1|255|1|C|0|1|2|429|297|3|300|85|89|3|21|2|9|40|1|31|2|1|1|2|0|0|0|0|0|-|-|-|0|13|300|300|709|3||1|F|ba04673a1d7c99d3d7e3873dbc83856d301e59017199f6eae51e5608a0f67852|2019-06-03 01:34:00|2019-06-03 02:03:28|2019-06-03 02:10:01|CATD|ESCANER|ACTA PREP
="230255C0200"|230255C020002|23|QUINTANA ROO|1|DISTRITO 1|255|2|C|0|1|2|445|283|1|284|80|88|3|18|2|10|42|0|26|1|4|2|0|0|0|0|0|0|-|-|-|0|8|288|284|709|1||1|F|d5f5d10641f1e9679b29b5e8cac5c7d891b7b1ed4e7835c8f85027e74d2a9a5d|2019-06-03 01:49:00|2019-06-03 02:31:45|2019-06-03 02:41:57|CATD|ESCANER|ACTA PREP
="230256B0100"|230256B010002|23|QUINTANA ROO|1|DISTRITO 1|256|1|B|0|1|2|437|253|5|253|70|86|2|11|1|5|32|0|35|0|1|1|0|0|0|0|0|0|-|-|-|0|9|253|253|670|5||1|F|b27517a2e29e5673feebb2852108a8c29f8d196d2f7b6accf565c213acca0cae|2019-06-03 01:49:00|2019-06-03 02:33:28|2019-06-03 02:40:19|CATD|ESCANER|ACTA PREP
="230256C0100"|230256C010002|23|QUINTANA ROO|1|DISTRITO 1|256|1|C|0|1|2|447|239|3|242|54|84|2|20|3|12|20|4|29|2|3|0|1|0|0|0|0|0|-|-|-|0|8|242|242|669|3||1|F|f1e9faec8aaa88c9bf4edf17ed7a4382c0207e14fcef37f1d5bf6bc750ad8465|2019-06-03 01:51:00|2019-06-03 02:34:52|2019-06-03 02:50:06|CATD|ESCANER|ACTA PREP
="230257B0100"|230257B010002|23|QUINTANA ROO|1|DISTRITO 1|257|1|B|0|2|2|273|251|2|251|74|98|1|11|0|12|23|1|14|2|SIN DATO|SIN DATO|SIN DATO|SIN DATO|0|0|0|0|-|-|-|SIN DATO|SIN DATO|SIN DATO|236|503|2|ALGUN DATO ILEGIBLE O SIN DATO|1|F|beade2bbd57164df72cb00d04644e4fbd5f371bf0f71735217d06f4a5d72d0be|2019-06-03 01:34:00|2019-06-03 02:16:39|2019-06-03 02:27:14|CATD|ESCANER|ACTA PREP
="230257C0100"|230257C010002|23|QUINTANA ROO|1|DISTRITO 1|257|1|C|0|2|2|0|0|0|0|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|SIN DATO|0|0|503|0|TODOS ILEGIBLES O SIN DATO|0|F|27008250e1f4f01c5297edfd7a9d9df02b3369c0a51eebbe0d02799261327b5b|2019-06-03 03:00:00|2019-06-03 04:54:01|2019-06-03 04:55:23|CATD|ESCANER|ACTA PREP
="230257C0200"|230257C020002|23|QUINTANA ROO|1|DISTRITO 1|257|2|C|0|2|2|285|234|3|236|71|65|1|16|1|14|27|2|20|1|3|0|0|0|0|0|0|0|-|-|-|0|15|236|236|502|3||1|F|0b16d0c33f2a2fccb80d082376699a2c4c361ef932099165e22eedda6e4d7926|2019-06-03 01:48:00|2019-06-03 02:15:23|2019-06-03 02:28:38|CATD|ESCANER|ACTA PREP
="230258B0100"|230258B010002|23|QUINTANA ROO|1|DISTRITO 1|258|1|B|0|2|2|382|281|3|284|73|101|0|14|0|13|30|3|23|2|5|4|SIN DATO|SIN DATO|0|0|0|0|-|-|-|SIN DATO|16|284|284|646|3|ALGUN DATO ILEGIBLE O SIN DATO|1|F|aef057e5bc16a3ec62e27235fc923881af1642bc916190007cebaed02853fa00|2019-06-03 01:21:00|2019-06-03 01:39:20|2019-06-03 01:54:15|CATD|ESCANER|ACTA PREP
="230258C0100"|230258C010002|23|QUINTANA ROO|1|DISTRITO 1|258|1|C|0|2|2|360|302|4|306|104|93|3|11|1|10|21|1|35|2|8|1|2|0|0|0|0|0|-|-|-|0|14|306|306|646|4||1|F|8666457bcf32d0bee57562d9e5a00f1ae07b842a555428c9912abdc033adbdb1|2019-06-03 01:24:00|2019-06-03 01:38:25|2019-06-03 01:55:22|CATD|ESCANER|ACTA PREP
="230258C0200"|230258C020002|23|QUINTANA ROO|1|DISTRITO 1|258|2|C|0|2|2|376|290|4|290|68|99|4|28|2|13|29|4|23|2|3|1|0|0|0|0|0|0|-|-|-|0|14|290|290|646|4||1|F|d9553b0170da85d5ba5464f1a8a75cab86a5ef819cb2d147792599a24c2e1c8e|2019-06-03 02:03:00|2019-06-03 02:27:55|2019-06-03 02:43:43|CATD|ESCANER|ACTA PREP
="230258C0300"|230258C030002|23|QUINTANA ROO|1|DISTRITO 1|258|3|C|0|2|2|365|294|7|301|73|104|1|25|2|13|28|2|34|0|4|4|1|0|0|0|0|0|-|-|-|0|10|301|301|646|7||1|F|3f7d4751aa8090aa30066b49a835beebe81c0c314c61aec919ca0dc6c1698b1a|2019-06-03 01:35:00|2019-06-03 02:17:51|2019-06-03 02:29:26|CATD|ESCANER|ACTA PREP
="230258C0400"|230258C040002|23|QUINTANA ROO|1|DISTRITO 1|258|4|C|0|2|2|378|288|4|288|74|99|1|17|5|13|34|0|27|1|5|4|0|0|0|0|0|0|-|-|-|0|8|288|288|646|4||1|F|fc53f30040574843e5cd0c38bb3166171bad44d72ee20491d6005f0536a9cf07|2019-06-03 01:47:00|2019-06-03 02:14:28|2019-06-03 02:18:39|CATD|ESCANER|ACTA PREP
="230258C0500"|230258C050002|23|QUINTANA ROO|1|DISTRITO 1|258|5|C|0|2|2|351|310|4|314|85|108|1|17|2|12|39|1|29|1|6|0|1|0|0|0|0|0|-|-|-|0|12|314|314|645|4||1|F|b7a99998d9a38348b1e39de72c0e62960a42720b5f3986349e818c885a46c84c|2019-06-03 01:51:00|2019-06-03 02:29:57|2019-06-03 02:39:11|CATD|ESCANER|ACTA PREP
="230259B0100"|230259B010002|23|QUINTANA ROO|1|DISTRITO 1|259|1|B|0|2|2|431|313|1|314|82|97|1|14|0|8|38|3|42|0|10|2|0|0|0|0|0|0|-|-|-|SIN DATO|16|313|313|724|1|ALGUN DATO ILEGIBLE O SIN DATO|1|F|8308b5a0c3e736b0fcc5d6fa1a2767d7c448377798df58457fdd67376973095a|2019-06-03 01:19:00|2019-06-03 01:38:08|2019-06-03 01:50:13|CATD|ESCANER|ACTA PREP
="230259C0100"|230259C010002|23|QUINTANA ROO|1|DISTRITO 1|259|1|C|0|2|2|441|299|3|302|85|104|1|11|2|11|35|5|27|2|5|0|0|0|0|0|0|0|-|-|-|0|14|302|302|723|3||1|F|4f2764cbd0e101e56a78ae28d2670ab078fd79d50f5828a88523f2ac9d59975a|2019-06-02 19:28:02|2019-06-02 20:08:58|2019-06-02 20:14:03|CASILLA|MOVIL|ACTA PREP
="230260B0100"|230260B010002|23|QUINTANA ROO|1|DISTRITO 1|260|1|B|0|2|2|190|85|6|91|31|38|2|2|2|3|10|SIN DATO|2|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|0|0|0|0|-|-|-|SIN DATO|SIN DATO|SIN DATO|90|261|6|ALGUN DATO ILEGIBLE O SIN DATO|1|F|83854723a661001652720b5746917b66da78c1de562974395ea74a192fccb038|2019-06-03 01:52:00|2019-06-03 02:31:12|2019-06-03 02:46:04|CATD|ESCANER|ACTA PREP
="230261B0100"|230261B010002|23|QUINTANA ROO|1|DISTRITO 1|261|1|B|0|2|2|482|277|4|281|42|68|4|5|16|47|70|1|5|0|3|5|0|0|0|0|0|0|-|-|-|0|15|281|281|743|4||1|F|024bdeb564e0fcdc55b61ed6e25b436140a4a8c573ac27f32c65b6d63caeb9e6|2019-06-03 01:24:00|2019-06-03 01:41:46|2019-06-03 01:45:34|CATD|ESCANER|ACTA PREP
="230261C0100"|230261C010002|23|QUINTANA ROO|1|DISTRITO 1|261|1|C|0|2|2|462|301|5|301|67|84|1|5|15|72|27|1|7|2|0|0|0|0|0|0|0|0|-|-|-|0|20|0|301|743|5||1|F|32af6de285d6d2290714a3f502985b111463542edadb7883dc843dceea513fce|2019-06-03 01:52:00|2019-06-03 02:32:12|2019-06-03 02:37:59|CATD|ESCANER|ACTA PREP
="230261C0200"|230261C020002|23|QUINTANA ROO|1|DISTRITO 1|261|2|C|0|2|2|500|261|2|262|35|78|1|7|19|46|51|1|0|1|1|5|0|0|0|0|0|0|-|-|-|0|17|262|262|742|2||1|F|9b8347517734cce3662e9f81c41bbc91262c7f7e187ae14c89dea57fa7aed46d|2019-06-03 01:39:00|2019-06-03 02:11:30|2019-06-03 02:21:20|CATD|ESCANER|ACTA PREP
="230261C0300"|230261C030002|23|QUINTANA ROO|1|DISTRITO 1|261|3|C|0|2|2|502|258|2|260|39|82|1|4|19|53|39|1|2|2|1|2|SIN DATO|SIN DATO|0|0|0|0|-|-|-|SIN DATO|15|260|260|742|2|ALGUN DATO ILEGIBLE O SIN DATO|1|F|704d53d5b38a87dfb925d20bdbab84a607660c8f54c47720f01c3cc08e016e3e|2019-06-03 01:37:00|2019-06-03 02:10:12|2019-06-03 02:25:20|CATD|ESCANER|ACTA PREP
="230261C0400"|230261C040002|23|QUINTANA ROO|1|DISTRITO 1|261|4|C|0|2|2|491|267|4|271|36|74|4|5|13|74|44|0|1|1|2|2|0|0|0|0|0|0|-|-|-|0|15|271|271|742|4||1|F|685916eb59b83d35347b8f081f380e5c09292dd14d2ae4129f0af2caa4e3c37d|2019-06-03 01:31:00|2019-06-03 02:02:26|2019-06-03 02:15:41|CATD|ESCANER|ACTA PREP
="230261C0500"|230261C050002|23|QUINTANA ROO|1|DISTRITO 1|261|5|C|0|2|2|484|274|4|278|47|76|0|3|14|65|44|2|5|2|0|1|1|0|0|0|0|0|-|-|-|0|18|278|278|742|4||1|F|ecc66742da8e31ef4ec110e1d7eace1ce304be6a5b6d4e4a9d40e92f08c56ca0|2019-06-03 01:36:00|2019-06-03 02:09:11|2019-06-03 02:26:31|CATD|ESCANER|ACTA PREP
